distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
1.1967652522301802,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,0.09859668441800985,-0.29330988238128075,-1.3928592975090068,0
0.4203095000024925,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,0.2312705639113687,-0.7065865742578494,-1.1815641870913254,0
-0.3561462488691807,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,-0.23308801431538725,-1.3953810607187973,-0.8998373732011002,5418
-1.1326020010968683,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,-2.6875547849425256,-1.3953810607187973,-0.7589739662559877,25477
-1.469066162185407,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,-3.4835980619026787,-0.9821043688422286,-0.8998373732011002,30069
-0.6926104099577196,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,-3.549935001649358,1.7730735770015627,-1.1815641870913254,16280
0.083845342269968,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,-2.4885439657024877,0.6710023986640462,-1.322427594036463,515
0.8603010944976552,1.5396875069293925,0.44063900446606274,-0.5368606342734322,-1.407962364572758,0.3196585575331759,-1.626163748995655,-0.56882767696566,-1.1111324836187817,0
1.2042029518131545,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-0.4320988335554255,-0.56882767696566,-1.1111324836187817,0
0.4257460250355198,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-1.626163748995655,-1.3953810607187973,-1.040700780146213,0
-0.3527109017421151,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-1.2944790502622578,-1.3953810607187973,-0.8294056697285564,4939
-1.13116782851975,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-0.6311096527954637,-1.3953810607187973,-0.6885422627834189,24335
-1.4684991635685922,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-3.35092418240932,-0.1555509850890912,-0.970269076673669,29025
-0.6900422367909573,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-2.886565604182564,1.0842790905406148,-1.2519958905638942,15408
0.08841468998667752,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,-0.5647727130487843,0.11996680949528792,-1.2519958905638942,491
0.8668716167643122,1.9782821531540764,0.5852732100686823,-0.6815677679973081,-1.407962364572758,0.3196585575331759,0.09859668441800985,-0.7065865742578494,-1.1815641870913254,0
1.215431665563215,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-0.1004141348220284,-0.56882767696566,-1.2519958905638942,0
0.43395356073989816,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,0.2976075036580481,-0.56882767696566,-1.1111324836187817,0
-0.347524544083419,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-0.6974465925421431,-1.3953810607187973,-0.970269076673669,4854
-1.1290026489067357,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-0.29942495406206665,-0.9821043688422286,-0.970269076673669,23855
-1.46764316177991,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-2.6875547849425256,-0.017792087796901647,-1.2519958905638942,28339
-0.6861650569565929,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-3.0855764234226024,1.359796885124994,-1.4632910009815756,15308
0.09531304786672386,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-1.3608159900089374,0.5332435013718566,-1.4632910009815756,455
0.876791152690041,2.1244803685623044,0.5852732100686823,-0.4541708435740745,-1.407962364572758,0.3196585575331759,-0.23308801431538725,-0.56882767696566,-1.1815641870913254,0
1.222966018358171,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-0.03407719507534899,-1.3953810607187973,-1.322427594036463,0
0.4394607332300579,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,0.2976075036580481,-0.56882767696566,-1.3928592975090068,0
-0.34404455189805505,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-0.23308801431538725,-1.3953810607187973,-1.2519958905638942,4750
-1.127549837026168,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-0.6311096527954637,-0.9821043688422286,-1.1815641870913254,23555
-1.4670687933556814,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-0.7637835322888226,-0.56882767696566,-1.6041544079266883,27741
-0.6835635082275685,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-2.886565604182564,0.6710023986640462,-1.8858812218169134,14917
0.09994177690054473,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-3.0855764234226024,0.9465201932484253,-1.9563129252894822,429
0.8834470620286577,2.563075014786988,0.7299074156713018,-0.6608953203224686,-1.407962364572758,0.3196585575331759,-2.6875547849425256,-0.7065865742578494,-1.7450178148718007,0
1.2299713189900576,2.709273230195216,0.5852732100686823,-0.33013615752503817,-1.407962364572758,0.3196585575331759,-1.3608159900089374,-0.9821043688422286,-1.7450178148718007,0
0.44340546627636584,2.709273230195216,0.5852732100686823,-0.33013615752503817,-1.407962364572758,0.3196585575331759,-0.23308801431538725,-0.43106877967347035,-1.8154495183443446,0
-0.34316038643732605,2.709273230195216,0.5852732100686823,-0.33013615752503817,-1.407962364572758,0.3196585575331759,-0.830120472035502,-1.3953810607187973,-1.5337227044541193,4804
-1.1297262391510179,2.709273230195216,0.5852732100686823,-0.33013615752503817,-1.407962364572758,0.3196585575331759,-0.6311096527954637,-0.9821043688422286,-1.3928592975090068,23551
-1.4618318236452528,2.709273230195216,0.5852732100686823,-0.33013615752503817,-1.407962364572758,0.3196585575331759,-1.626163748995655,-0.7065865742578494,-1.674586111399232,27963
-0.6752659709315609,2.709273230195216,0.5852732100686823,-0.33013615752503817,-1.407962364572758,0.3196585575331759,-3.616271941396038,1.6353146797093732,-1.8858812218169134,14980
